seek-v1-find-plant,deepseek/deepseek-chat-v3-0324,42bbe71d-2eb1-4ce4-bdf0-01308c05bf9c,find-plant,0,v1,8,True,100,10
seek-v1-find-non-living-thing,deepseek/deepseek-chat-v3-0324,1ec1d098-c9f4-4ced-bed6-e8c7c6dc89f8,find-non-living-thing,0,v1,8,True,100,5
seek-v1-find-living-thing,deepseek/deepseek-chat-v3-0324,f518ec2b-52ca-4586-8615-defb69d07642,find-living-thing,0,v1,32,True,-100,10
seek-v1-find-animal,deepseek/deepseek-chat-v3-0324,195269d3-2327-4821-a1d5-09781660433e,find-animal,0,v1,45,True,-100,10
seek-v1-change-the-state-of-matter-of,deepseek/deepseek-chat-v3-0324,aeab506c-cddc-42c4-816b-e92a6a8be161,change-the-state-of-matter-of,0,v1,51,False,-100,26
seek-v1-chemistry-mix-paint-secondary-color,deepseek/deepseek-chat-v3-0324,d998ed7a-d26b-4399-a84a-d415a52422af,chemistry-mix-paint-secondary-color,0,v1,51,False,-100,21
seek-v1-chemistry-mix,deepseek/deepseek-chat-v3-0324,1b9bc4e8-dd39-4ca0-9c8f-87a6203c0f24,chemistry-mix,0,v1,51,False,33,24
seek-v1-boil,deepseek/deepseek-chat-v3-0324,8d02a43a-ae3c-4817-96f0-95a481b77657,boil,0,v1,51,False,-100,39
seek-v1-freeze,deepseek/deepseek-chat-v3-0324,038d04dd-416d-4e7b-9f8c-ab6ae72d1d74,freeze,0,v1,51,False,-100,26
seek-v1-chemistry-mix-paint-tertiary-color,deepseek/deepseek-chat-v3-0324,668815c7-8dd6-44b0-837a-ed4d124a515a,chemistry-mix-paint-tertiary-color,0,v1,51,False,17,30
seek-v1-lifespan-longest-lived,deepseek/deepseek-chat-v3-0324,13b8253c-3f0b-478b-a124-d8b88cc7718e,lifespan-longest-lived,0,v1,5,True,100,6
seek-v1-lifespan-shortest-lived,deepseek/deepseek-chat-v3-0324,12a1b6f7-6929-4bf8-b7e9-03049462039f,lifespan-shortest-lived,0,v1,5,True,100,6
seek-v1-inclined-plane-friction-unnamed-surfaces,deepseek/deepseek-chat-v3-0324,9f83cea5-4dac-4657-9aa1-2aca383a400b,inclined-plane-friction-unnamed-surfaces,0,v1,9,True,-100,178
seek-v1-inclined-plane-determine-angle,deepseek/deepseek-chat-v3-0324,40802f62-41fc-4239-a38e-a5035d29cbd3,inclined-plane-determine-angle,0,v1,12,True,100,55
seek-v1-lifespan-longest-lived-then-shortest-lived,deepseek/deepseek-chat-v3-0324,dc99e4ba-76ac-4e0b-9f41-c7ac48d59ca3,lifespan-longest-lived-then-shortest-lived,0,v1,11,True,-100,7
seek-v1-inclined-plane-friction-named-surfaces,deepseek/deepseek-chat-v3-0324,1394c586-dd94-4cbc-a7ba-aab8984da4d7,inclined-plane-friction-named-surfaces,0,v1,15,True,100,51
seek-v1-identify-life-stages-1,deepseek/deepseek-chat-v3-0324,331d5bb4-7f93-4095-9c5e-a675803984b3,identify-life-stages-1,0,v1,51,False,4,41
seek-v1-grow-plant,deepseek/deepseek-chat-v3-0324,3d1454d5-6f2e-4ba5-9b01-b6d559a00538,grow-plant,0,v1,51,False,36,63
seek-v1-grow-fruit,deepseek/deepseek-chat-v3-0324,b2690d7c-ebeb-4360-80f3-5b02047b97e5,grow-fruit,0,v1,51,False,25,77
seek-v1-identify-life-stages-2,deepseek/deepseek-chat-v3-0324,b8192c76-5c72-4949-ab51-100a976e583e,identify-life-stages-2,0,v1,51,False,-100,16
seek-v1-measure-melting-point-known-substance,deepseek/deepseek-chat-v3-0324,3bfb83ae-7726-4335-8141-ad53933c76b5,measure-melting-point-known-substance,0,v1,11,True,100,27
seek-v1-test-conductivity,deepseek/deepseek-chat-v3-0324,3846358e-39e8-4886-89ec-346e9244caf0,test-conductivity,0,v1,13,True,100,21
seek-v1-mendelian-genetics-known-plant,deepseek/deepseek-chat-v3-0324,25915642-c10c-4843-b1ae-05713b39ecb6,mendelian-genetics-known-plant,0,v1,18,True,100,143
seek-v1-measure-melting-point-unknown-substance,deepseek/deepseek-chat-v3-0324,57ac0e02-7797-4093-bfea-33f850cb75ff,measure-melting-point-unknown-substance,0,v1,39,True,100,32
seek-v1-mendelian-genetics-unknown-plant,deepseek/deepseek-chat-v3-0324,4cec6d2a-8818-46b2-8e48-2d6dbcc5ca14,mendelian-genetics-unknown-plant,0,v1,51,False,-100,145
seek-v1-power-component-renewable-vs-nonrenewable-energy,deepseek/deepseek-chat-v3-0324,b1b71991-edd4-45f9-9a8b-db5f132e62d9,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,43,26
seek-v1-power-component,deepseek/deepseek-chat-v3-0324,5a9d3228-542d-40c5-b9be-0c27358955bf,power-component,0,v1,51,False,83,11
seek-v1-test-conductivity-of-unknown-substances,deepseek/deepseek-chat-v3-0324,ce264108-e772-4803-aecf-8478e026abf8,test-conductivity-of-unknown-substances,0,v1,51,False,60,21
seek-v1-use-thermometer,deepseek/deepseek-chat-v3-0324,ae6a433e-6577-469e-b7ce-a4d5c02f05d2,use-thermometer,0,v1,51,False,19,22
seek-v1-melt,deepseek/deepseek-chat-v3-0324,1043a520-c653-4278-9a60-df3789b2d5d0,melt,0,v1,51,False,-100,34
