sonnet4-v2-find-non-living-thing,anthropic/claude-sonnet-4,1c772da7-5ac8-422b-b119-63c19a14ffef,find-non-living-thing,0,v1,5,True,100,5
sonnet4-v2-find-living-thing,anthropic/claude-sonnet-4,668c34aa-b371-44d6-8778-fe1909feffd1,find-living-thing,0,v1,8,True,100,10
sonnet4-v2-find-plant,anthropic/claude-sonnet-4,f9c89780-31e2-48d5-a3fb-61c3df10bfa9,find-plant,0,v1,12,True,100,10
sonnet4-v2-freeze,anthropic/claude-sonnet-4,4a233667-8d75-4499-bbff-8cb8f5d9ef64,freeze,0,v1,17,True,100,26
sonnet4-v2-boil,anthropic/claude-sonnet-4,abdd607c-a98c-4b8a-b3c6-290f6260e64f,boil,0,v1,17,True,100,39
sonnet4-v2-chemistry-mix-paint-secondary-color,anthropic/claude-sonnet-4,3efed717-5990-494a-aa6d-17b472029fe0,chemistry-mix-paint-secondary-color,0,v1,34,True,100,21
sonnet4-v2-chemistry-mix,anthropic/claude-sonnet-4,1a5c03fc-bc95-451e-88e3-c9f96e61b54d,chemistry-mix,0,v1,32,True,-100,24
sonnet4-v2-change-the-state-of-matter-of,anthropic/claude-sonnet-4,4a8763fd-12e1-4e17-a25b-4fb69170a6f2,change-the-state-of-matter-of,0,v1,51,False,72,26
sonnet4-v2-find-animal,anthropic/claude-sonnet-4,4b686e52-6d26-438d-b2bc-14ede67b4998,find-animal,0,v1,51,False,-100,10
sonnet4-v2-chemistry-mix-paint-tertiary-color,anthropic/claude-sonnet-4,3d4f07cc-be92-4a6d-8688-1c16c522fdd3,chemistry-mix-paint-tertiary-color,0,v1,51,False,13,30
sonnet4-v2-lifespan-longest-lived-then-shortest-lived,anthropic/claude-sonnet-4,3d86f1b4-51fe-499e-9855-3d97bc891d5b,lifespan-longest-lived-then-shortest-lived,0,v1,6,True,100,7
sonnet4-v2-lifespan-longest-lived,anthropic/claude-sonnet-4,772c8761-0087-4871-b1b7-1568cfe6501c,lifespan-longest-lived,0,v1,10,True,100,6
sonnet4-v2-lifespan-shortest-lived,anthropic/claude-sonnet-4,c3cb5d87-8b64-43f1-b763-50b42c213c07,lifespan-shortest-lived,0,v1,10,True,100,6
sonnet4-v2-inclined-plane-friction-named-surfaces,anthropic/claude-sonnet-4,ea33175e-2a86-41f4-be22-9bf4c9d40846,inclined-plane-friction-named-surfaces,0,v1,15,True,100,51
sonnet4-v2-inclined-plane-determine-angle,anthropic/claude-sonnet-4,d00e0b10-f727-40f1-b203-80a24012f638,inclined-plane-determine-angle,0,v1,19,True,100,55
sonnet4-v2-inclined-plane-friction-unnamed-surfaces,anthropic/claude-sonnet-4,497be3b9-b49d-4307-8a1a-3181315fc269,inclined-plane-friction-unnamed-surfaces,0,v1,26,True,100,178
sonnet4-v2-identify-life-stages-1,anthropic/claude-sonnet-4,28fc567e-1aa1-456e-b0e0-1e71fefe96b4,identify-life-stages-1,0,v1,51,False,4,41
sonnet4-v2-grow-fruit,anthropic/claude-sonnet-4,f08d1425-5f4c-4cd8-9313-cac71d51978f,grow-fruit,0,v1,51,False,29,77
sonnet4-v2-identify-life-stages-2,anthropic/claude-sonnet-4,07c54bbc-dcff-4513-984a-d9894ce70c0e,identify-life-stages-2,0,v1,50,True,-100,16
sonnet4-v2-grow-plant,anthropic/claude-sonnet-4,31e25e63-4fbe-40cd-acbe-fa94757d00ee,grow-plant,0,v1,51,False,29,63
sonnet4-v2-measure-melting-point-known-substance,anthropic/claude-sonnet-4,3167f19d-6b7d-4b66-afbe-99bd391ac9ae,measure-melting-point-known-substance,0,v1,19,True,100,27
sonnet4-v2-melt,anthropic/claude-sonnet-4,b1e623dd-a1e1-41d9-a148-e1af9c602df5,melt,0,v1,27,True,100,34
sonnet4-v2-mendelian-genetics-known-plant,anthropic/claude-sonnet-4,4909834e-c1f4-4461-8354-ecaea4407f84,mendelian-genetics-known-plant,0,v1,51,False,11,143
sonnet4-v2-test-conductivity,anthropic/claude-sonnet-4,8bc0cbe8-fffa-46d7-b01b-aacb19c388e2,test-conductivity,0,v1,43,True,-100,21
sonnet4-v2-use-thermometer,anthropic/claude-sonnet-4,00d8695e-1f33-454f-a6ef-ff28db017f02,use-thermometer,0,v1,51,False,82,22
sonnet4-v2-mendelian-genetics-unknown-plant,anthropic/claude-sonnet-4,2b237eec-7c81-4285-9435-601b1ee19e79,mendelian-genetics-unknown-plant,0,v1,51,False,-100,145
sonnet4-v2-test-conductivity-of-unknown-substances,anthropic/claude-sonnet-4,69513976-a11b-406a-a8d5-6ec9b408c35d,test-conductivity-of-unknown-substances,0,v1,51,False,74,21
sonnet4-v2-measure-melting-point-unknown-substance,anthropic/claude-sonnet-4,13f3d5b8-27c2-44c8-a734-903dea702ae1,measure-melting-point-unknown-substance,0,v1,42,True,100,32
sonnet4-v2-power-component-renewable-vs-nonrenewable-energy,anthropic/claude-sonnet-4,4005d3a9-11a9-436d-a5bd-76f7436c0879,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,58,26
sonnet4-v2-power-component,anthropic/claude-sonnet-4,8ebf4df9-fcf1-40fb-99c5-69789c8a4595,power-component,0,v1,51,False,83,11
