real_test,deepseek/deepseek-chat-v3-0324,22bf0835-3d3b-4389-a8d3-28618a6f4038,boil,0,test,31,False,-100,39
real_test,google/gemini-2.5-flash-preview-05-20,210f4cc1-01b3-4640-8230-eb53a34249ce,boil,0,test,17,True,100,39
test-boil,google/gemini-2.5-flash-preview-05-20,e01e24ee-4dc5-444e-aff5-00d16f1db7f1,boil,0,test,31,False,-100,39
test-change-the-state-of-matter-of,google/gemini-2.5-flash-preview-05-20,96e65ec0-0bca-4ef5-98c4-09bbaf4aaf4d,change-the-state-of-matter-of,0,test,15,True,100,26
test-chemistry-mix,google/gemini-2.5-flash-preview-05-20,2666fa0e-8b4b-46c3-8fba-1fdd67596fdc,chemistry-mix,0,test,31,False,33,24
test-chemistry-mix-paint-secondary-color,google/gemini-2.5-flash-preview-05-20,c54c26e0-0627-40e3-a704-c581891242ee,chemistry-mix-paint-secondary-color,0,test,31,False,50,21
test-chemistry-mix-paint-tertiary-color,google/gemini-2.5-flash-preview-05-20,7d085fdf-57e4-4066-841f-54697ee3c349,chemistry-mix-paint-tertiary-color,0,test,25,True,100,30
test-find-animal,google/gemini-2.5-flash-preview-05-20,222be5b8-fea2-46d8-98b6-db0965d95981,find-animal,0,test,31,False,25,10
test-find-living-thing,google/gemini-2.5-flash-preview-05-20,0b3a3069-f97c-421d-999b-1d3972f5276f,find-living-thing,0,test,31,False,-100,10
test-find-non-living-thing,google/gemini-2.5-flash-preview-05-20,e9561b03-9204-4e02-8557-f201aac5e27d,find-non-living-thing,0,test,4,True,100,5
test-find-plant,google/gemini-2.5-flash-preview-05-20,cf204606-779e-431d-87dc-811a058b2dc9,find-plant,0,test,8,True,100,10
test-freeze,google/gemini-2.5-flash-preview-05-20,a0799389-c612-4f7b-abed-712b010f900a,freeze,0,test,31,False,-100,26
test-grow-fruit,google/gemini-2.5-flash-preview-05-20,5ca8560b-81bc-4c41-91cc-15ff1672555a,grow-fruit,0,test,31,False,20,77
test-chemistry-mix-paint-secondary-color,google/gemini-2.5-flash-preview-05-20,33ab1e7a-bc41-46b7-9d1c-e4202a434f00,chemistry-mix-paint-secondary-color,0,test,29,True,100,21
test-boil,google/gemini-2.5-flash-preview-05-20,7c3ec8b4-800c-4a5b-a980-be6ce2e8f724,boil,0,test,78,True,-100,39
test-chemistry-mix-paint-tertiary-color,google/gemini-2.5-flash-preview-05-20,63010356-b87d-4736-a7fb-b641207d8e66,chemistry-mix-paint-tertiary-color,0,test,101,False,13,30
test-change-the-state-of-matter-of,google/gemini-2.5-flash-preview-05-20,aa85afcd-bc9c-49fb-be99-5f3ffaa29867,change-the-state-of-matter-of,0,test,86,True,-100,26
test-chemistry-mix,google/gemini-2.5-flash-preview-05-20,2c4f92cc-4227-41ce-a88b-eb81df9b2957,chemistry-mix,0,test,101,False,33,24
deepseek-test-boil,deepseek/deepseek-chat-v3-0324,61bb177f-8c9e-478a-a08a-fcb8d33c3357,boil,0,test,101,False,-100,39
