flash-tips-find-plant,google/gemini-2.5-flash-preview-05-20,47e7789b-a61e-4667-aea0-d3db62828ef6,find-plant,0,v4,14,True,100,10
flash-tips-find-living-thing,google/gemini-2.5-flash-preview-05-20,fa2238fc-1916-47cd-aa40-e041075e7fb1,find-living-thing,0,v4,17,True,-100,10
flash-tips-find-non-living-thing,google/gemini-2.5-flash-preview-05-20,880a229d-252f-4aad-822f-af9010ff6ecc,find-non-living-thing,0,v4,21,True,100,5
flash-tips-find-animal,google/gemini-2.5-flash-preview-05-20,0bc0b731-a29b-4c38-8be4-0d4d03b0268b,find-animal,0,v4,51,False,25,10
flash-tips-freeze,google/gemini-2.5-flash-preview-05-20,bfff2b2d-3492-46fd-a733-47184223a7ab,freeze,0,v4,51,False,82,26
flash-tips-boil,google/gemini-2.5-flash-preview-05-20,b27de866-1688-4144-932f-de4f78ce694c,boil,0,v4,51,False,-100,39
flash-tips-change-the-state-of-matter-of,google/gemini-2.5-flash-preview-05-20,086ec837-5bb4-44a5-83d7-6c199c2ab84e,change-the-state-of-matter-of,0,v4,51,False,-100,26
flash-tips-chemistry-mix-paint-secondary-color,google/gemini-2.5-flash-preview-05-20,18d7e667-b30c-45ed-b985-7f18a1b48f5e,chemistry-mix-paint-secondary-color,0,v4,46,True,-100,21
flash-tips-chemistry-mix,google/gemini-2.5-flash-preview-05-20,d9d3a7dd-6152-40d7-aa2f-e5c6ae2c7285,chemistry-mix,0,v4,43,True,-100,24
flash-tips-chemistry-mix-paint-tertiary-color,google/gemini-2.5-flash-preview-05-20,f230ab92-d9a5-4bed-a66f-a2db7aa5798a,chemistry-mix-paint-tertiary-color,0,v4,51,False,3,30
flash-tips-lifespan-shortest-lived,google/gemini-2.5-flash-preview-05-20,36e44da8-559d-45ee-b313-06fd2930d0b5,lifespan-shortest-lived,0,v4,7,True,100,6
flash-tips-lifespan-longest-lived,google/gemini-2.5-flash-preview-05-20,8876f01f-9ad0-4411-a01c-0153469f3386,lifespan-longest-lived,0,v4,10,True,100,6
flash-tips-identify-life-stages-2,google/gemini-2.5-flash-preview-05-20,8c5bbc4d-432c-47ab-a9fb-07912e62dd52,identify-life-stages-2,0,v4,22,True,-100,16
flash-tips-lifespan-longest-lived-then-shortest-lived,google/gemini-2.5-flash-preview-05-20,b7d92f04-b40c-4c20-9abc-86a6739c5d31,lifespan-longest-lived-then-shortest-lived,0,v4,28,True,-100,7
flash-tips-identify-life-stages-1,google/gemini-2.5-flash-preview-05-20,bca37bc6-b5d8-424f-9dd5-c6358f13c628,identify-life-stages-1,0,v4,51,False,37,41
flash-tips-inclined-plane-friction-unnamed-surfaces,google/gemini-2.5-flash-preview-05-20,f4f0e383-e8c5-4eae-a9fb-cf764ba9dbad,inclined-plane-friction-unnamed-surfaces,0,v4,33,True,100,178
flash-tips-grow-fruit,google/gemini-2.5-flash-preview-05-20,3caf7fd1-76a4-4c8e-9ec8-469b532e6706,grow-fruit,0,v4,51,False,25,77
flash-tips-inclined-plane-friction-named-surfaces,google/gemini-2.5-flash-preview-05-20,cf3a75fd-3a7f-40f4-b3e6-ffe80a2e0249,inclined-plane-friction-named-surfaces,0,v4,42,True,100,51
flash-tips-measure-melting-point-known-substance,google/gemini-2.5-flash-preview-05-20,42fc6c74-45ea-42de-b202-748cd7babeee,measure-melting-point-known-substance,0,v1,12,True,100,27
flash-tips-test-conductivity-of-unknown-substances,google/gemini-2.5-flash-preview-05-20,dadd0638-b011-4fc2-b664-1787aecfc94a,test-conductivity-of-unknown-substances,0,v1,25,True,100,21
flash-tips-melt,google/gemini-2.5-flash-preview-05-20,9e381170-47e7-4320-b73e-918e093eeda9,melt,0,v1,51,False,37,34
flash-tips-use-thermometer,google/gemini-2.5-flash-preview-05-20,bd334257-64ea-44ac-9da0-f72120cb533f,use-thermometer,0,v1,51,False,82,22
flash-tips-test-conductivity,google/gemini-2.5-flash-preview-05-20,38825d61-23ea-49ce-88bb-12d4fc76d382,test-conductivity,0,v1,51,False,-100,21
flash-tips-mendelian-genetics-unknown-plant,google/gemini-2.5-flash-preview-05-20,ce1f0afe-c040-4dc9-9c44-456b3ac2fe45,mendelian-genetics-unknown-plant,0,v1,51,False,11,145
flash-tips-power-component-renewable-vs-nonrenewable-energy,google/gemini-2.5-flash-preview-05-20,4ea03760-73f7-40da-87d0-1158faba4d22,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,58,26
flash-tips-mendelian-genetics-known-plant,google/gemini-2.5-flash-preview-05-20,753db469-8503-421f-aeb6-ae3fa907486e,mendelian-genetics-known-plant,0,v1,51,False,12,143
flash-tips-measure-melting-point-unknown-substance,google/gemini-2.5-flash-preview-05-20,7372c6be-73dd-4e24-b804-814b5153e03c,measure-melting-point-unknown-substance,0,v1,51,False,-100,32
flash-tips-power-component,google/gemini-2.5-flash-preview-05-20,4aa89e0b-03b7-435e-a284-f4d2dbd01d1f,power-component,0,v1,51,False,83,11
flash-tips-grow-plant,google/gemini-2.5-flash-preview-05-20,7500d492-91be-4589-a6f5-32c9d90482d8,grow-plant,0,v1,51,False,0,63
flash-tips-inclined-plane-determine-angle,google/gemini-2.5-flash-preview-05-20,de21f27f-3f87-4879-b8c5-cdb292bf978f,inclined-plane-determine-angle,0,v1,51,False,40,55
