qwen-norm-lifespan-longest-lived,qwen/qwen3-235b-a22b,43e89efc-ddbb-4006-9a29-89cf9abbfb03,lifespan-longest-lived,0,v1,5,True,100,6
qwen-norm-lifespan-shortest-lived,qwen/qwen3-235b-a22b,41a7345f-d00f-41d5-a16c-2c5b34a42d0d,lifespan-shortest-lived,0,v1,6,True,100,6
qwen-norm-lifespan-longest-lived-then-shortest-lived,qwen/qwen3-235b-a22b,08b8d54f-7c48-47de-a28a-9f6988924b48,lifespan-longest-lived-then-shortest-lived,0,v1,6,True,100,7
qwen-norm-inclined-plane-friction-named-surfaces,qwen/qwen3-235b-a22b,3fc5fb94-2274-4df3-8b49-d98dcfd90ddf,inclined-plane-friction-named-surfaces,0,v1,5,True,100,51
qwen-norm-inclined-plane-friction-unnamed-surfaces,qwen/qwen3-235b-a22b,41d96184-cb67-4279-aebd-cc728198e069,inclined-plane-friction-unnamed-surfaces,0,v1,13,True,100,178
qwen-norm-inclined-plane-determine-angle,qwen/qwen3-235b-a22b,d8714d8b-8277-4bc9-93e3-03fcbd0431cd,inclined-plane-determine-angle,0,v1,14,True,-100,55
qwen-norm-identify-life-stages-1,qwen/qwen3-235b-a22b,c093175c-8094-4970-bf69-3fe316f2d76e,identify-life-stages-1,0,v1,51,False,33,41
qwen-norm-grow-fruit,qwen/qwen3-235b-a22b,56c4edfb-ef05-4960-b4ac-2784edae5af4,grow-fruit,0,v1,51,False,27,77
qwen-norm-grow-plant,qwen/qwen3-235b-a22b,024ebebf-e043-4339-8936-82973a682d96,grow-plant,0,v1,51,False,2,63
qwen-norm-identify-life-stages-2,qwen/qwen3-235b-a22b,03eddaf6-7bc2-4850-8201-6dae26b882c6,identify-life-stages-2,0,v1,51,False,-100,16
qwen-norm-mendelian-genetics-unknown-plant,qwen/qwen3-235b-a22b,1eee7085-e05a-4e88-be64-95011f1f7dd1,mendelian-genetics-unknown-plant,0,v1,7,True,100,145
qwen-norm-measure-melting-point-known-substance,qwen/qwen3-235b-a22b,3bc2edb2-de29-44cb-81b3-a07bc7b7520a,measure-melting-point-known-substance,0,v1,9,True,100,27
qwen-norm-test-conductivity-of-unknown-substances,qwen/qwen3-235b-a22b,42f8fa63-c693-48fb-8df6-7b35c0a61560,test-conductivity-of-unknown-substances,0,v1,11,True,100,21
qwen-norm-measure-melting-point-unknown-substance,qwen/qwen3-235b-a22b,076e035b-0a11-4a82-ad8c-9107390f2529,measure-melting-point-unknown-substance,0,v1,51,False,-100,32
qwen-norm-power-component,qwen/qwen3-235b-a22b,517fdbab-4e34-409c-a6c9-8c746d81c723,power-component,0,v1,51,False,63,11
qwen-norm-use-thermometer,qwen/qwen3-235b-a22b,4b2fd469-909f-4cd4-ad12-572bcf1d62c9,use-thermometer,0,v1,51,False,-100,22
qwen-norm-melt,qwen/qwen3-235b-a22b,06c8a3d9-b4c8-4fe7-a566-9e179fbbc0af,melt,0,v1,51,False,38,34
qwen-norm-test-conductivity,qwen/qwen3-235b-a22b,04b3f778-2c5c-43cf-92bd-e3d38a459b1e,test-conductivity,0,v1,51,False,-100,21
qwen-norm-mendelian-genetics-known-plant,qwen/qwen3-235b-a22b,e5fe171d-5994-4e20-bf3c-6b76ea367b24,mendelian-genetics-known-plant,0,v1,45,True,100,143
qwen-norm-power-component-renewable-vs-nonrenewable-energy,qwen/qwen3-235b-a22b,3c36d892-382f-4f07-befb-ea50247526e1,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,43,26
